"","Store","Weekly_Sales","Holiday_Flag","Temperature","Fuel_Price","CPI","Unemployment","Week"
3288,24.0,1304850.67,0.0,68.88,3.964,135.2652667,8.212,25.0
3289,24.0,1445596.61,0.0,70.27,3.916,135.4468,8.358,26.0
3290,24.0,1567340.07,0.0,72.56,3.886,135.6283333,8.358,27.0
3291,24.0,1356938.95,0.0,74.43,3.915,135.7837419,8.358,28.0
3292,24.0,1357672.24,0.0,79.29,3.972,135.8738387,8.358,29.0
3293,24.0,1310973.06,0.0,74.84,4.004,135.9639355,8.358,30.0
3294,24.0,1417616.81,0.0,74.64,4.02,136.0540323,8.358,31.0
3295,24.0,1402818.01,0.0,72.52,3.995,136.144129,8.358,32.0
3296,24.0,1352039.88,0.0,69.93,3.942,136.183129,8.358,33.0
3297,24.0,1402372.09,0.0,69.94,3.906,136.2136129,8.358,34.0
3298,24.0,1196105.44,0.0,68.14,3.879,136.2440968,8.358,35.0
3299,24.0,1527455.19,1.0,68.32,3.93,136.2745806,8.358,36.0
3300,24.0,1227535.97,0.0,65.56,3.937,136.3145,8.358,37.0
3301,24.0,1232376.49,0.0,60.61,3.899,136.367,8.358,38.0
3302,24.0,1246242.61,0.0,68.0,3.858,136.4195,8.358,39.0
3303,24.0,1405914.39,0.0,53.87,3.775,136.472,8.454,40.0
3304,24.0,1333315.03,0.0,60.21,3.744,136.5150968,8.454,41.0
3305,24.0,1283563.43,0.0,56.6,3.757,136.5017742,8.454,42.0
3306,24.0,1307142.75,0.0,48.0,3.757,136.4884516,8.454,43.0
3307,24.0,1385860.38,0.0,39.87,3.738,136.475129,8.454,44.0
3308,24.0,1425078.59,0.0,46.78,3.719,136.4618065,8.454,45.0
3309,24.0,1297535.69,0.0,48.17,3.717,136.4666667,8.454,46.0
3310,24.0,1761235.67,1.0,41.83,3.689,136.4788,8.454,47.0
3311,24.0,1335647.1,0.0,47.21,3.666,136.4909333,8.454,48.0
3312,24.0,1529615.54,0.0,42.3,3.627,136.5030667,8.454,49.0
3313,24.0,1624994.43,0.0,36.0,3.611,136.5335161,8.454,50.0
3314,24.0,2168344.23,0.0,36.93,3.587,136.5883871,8.454,51.0
3315,24.0,1363973.16,1.0,33.45,3.566,136.6432581,8.454,52.0
3316,24.0,1251581.89,0.0,32.86,3.585,136.698129,8.659,1.0
3317,24.0,1155594.2,0.0,36.5,3.666,136.753,8.659,2.0
3318,24.0,1151993.85,0.0,25.73,3.705,136.8564194,8.659,3.0
3319,24.0,1057290.41,0.0,31.92,3.737,136.9598387,8.659,4.0
3320,24.0,1249696.97,0.0,38.61,3.796,137.0632581,8.659,5.0
3321,24.0,1403460.87,1.0,33.82,3.826,137.1666774,8.659,6.0
3322,24.0,1326370.08,0.0,33.92,3.874,137.2583103,8.659,7.0
3323,24.0,1303233.15,0.0,37.35,3.917,137.3411034,8.659,8.0
3324,24.0,1213994.39,0.0,35.36,3.983,137.4238966,8.659,9.0
3325,24.0,1325835.7,0.0,41.5,4.021,137.5066897,8.659,10.0
3326,24.0,1239299.12,0.0,48.68,4.021,137.5843871,8.659,11.0
3327,24.0,1221723.94,0.0,59.51,4.054,137.6552903,8.659,12.0
3328,24.0,1230106.13,0.0,47.28,4.098,137.7261935,8.659,13.0
3329,24.0,1524734.29,0.0,45.25,4.143,137.7970968,8.983,14.0
3330,24.0,1285783.87,0.0,48.65,4.187,137.868,8.983,15.0
3331,24.0,1208654.4,0.0,61.05,4.17,137.9230667,8.983,16.0
3332,24.0,1194334.65,0.0,49.26,4.163,137.9781333,8.983,17.0
3333,24.0,1306551.71,0.0,52.14,4.124,138.0332,8.983,18.0
3334,24.0,1355391.79,0.0,58.7,4.055,138.0882667,8.983,19.0
3335,24.0,1298809.8,0.0,63.1,4.029,138.1065806,8.983,20.0
3336,24.0,1407897.57,0.0,65.79,3.979,138.1101935,8.983,21.0
3337,24.0,1467722.19,0.0,71.79,3.915,138.1138065,8.983,22.0
3338,24.0,1406313.13,0.0,59.93,3.871,138.1174194,8.983,23.0
3339,24.0,1364445.98,0.0,68.28,3.786,138.1295333,8.983,24.0
3340,24.0,1434709.63,0.0,72.29,3.722,138.1629,8.983,25.0
3341,24.0,1428869.9,0.0,70.4,3.667,138.1962667,8.983,26.0
3342,24.0,1645097.75,0.0,77.18,3.646,138.2296333,8.953,27.0
3343,24.0,1405475.78,0.0,75.36,3.689,138.263,8.953,28.0
3344,24.0,1394299.0,0.0,76.42,3.732,138.2331935,8.953,29.0
3345,24.0,1307339.14,0.0,73.62,3.82,138.2033871,8.953,30.0
3346,24.0,1440374.13,0.0,73.26,3.819,138.1735806,8.953,31.0
3347,24.0,1497054.81,0.0,75.53,3.863,138.1437742,8.953,32.0
3348,24.0,1397970.54,0.0,72.87,3.963,138.1857097,8.953,33.0
3349,24.0,1303726.54,0.0,68.13,3.997,138.2814516,8.953,34.0
3350,24.0,1344558.92,0.0,71.18,4.026,138.3771935,8.953,35.0
3351,24.0,1477134.75,1.0,72.81,4.076,138.4729355,8.953,36.0
3352,24.0,1242909.53,0.0,64.28,4.088,138.5673,8.953,37.0
3353,24.0,1261158.47,0.0,61.25,4.203,138.6534,8.953,38.0
3354,24.0,1259278.36,0.0,58.86,4.158,138.7395,8.953,39.0
3355,24.0,1416720.54,0.0,60.35,4.151,138.8256,8.693,40.0
3356,24.0,1416301.17,0.0,51.64,4.186,138.9117,8.693,41.0
3357,24.0,1255414.84,0.0,52.59,4.153,138.8336129,8.693,42.0
3358,24.0,1307182.29,0.0,55.16,4.071,138.7281613,8.693,43.0
3359,25.0,677231.63,0.0,21.1,2.784,204.2471935,8.187,5.0
3360,25.0,583364.02,1.0,19.64,2.773,204.3857472,8.187,6.0
3361,25.0,676260.67,0.0,24.16,2.745,204.4321004,8.187,7.0
3362,25.0,628516.57,0.0,29.16,2.754,204.4630869,8.187,8.0
3363,25.0,665750.06,0.0,29.45,2.777,204.4940734,8.187,9.0
3364,25.0,660619.99,0.0,40.05,2.818,204.5250598,8.187,10.0
3365,25.0,659795.84,0.0,45.0,2.844,204.3782258,8.187,11.0
3366,25.0,696687.6,0.0,45.84,2.854,204.201755,8.187,12.0
3367,25.0,822486.37,0.0,47.2,2.85,204.0252842,7.856,13.0
3368,25.0,712647.97,0.0,61.36,2.869,203.8488134,7.856,14.0
3369,25.0,715311.6,0.0,52.16,2.899,203.7307486,7.856,15.0
3370,25.0,694531.72,0.0,46.12,2.902,203.6905586,7.856,16.0
3371,25.0,706924.02,0.0,50.97,2.921,203.6503685,7.856,17.0
3372,25.0,724468.97,0.0,63.67,2.966,203.6101784,7.856,18.0
3373,25.0,698073.95,0.0,50.27,2.982,203.6133915,7.856,19.0
3374,25.0,704113.22,0.0,57.17,2.958,203.8770235,7.856,20.0
3375,25.0,792442.54,0.0,69.31,2.899,204.1406556,7.856,21.0
3376,25.0,764155.44,0.0,69.22,2.847,204.4042877,7.856,22.0
3377,25.0,737163.2,0.0,63.68,2.809,204.6679198,7.856,23.0
3378,25.0,780444.94,0.0,69.56,2.78,204.670036,7.856,24.0
3379,25.0,737569.14,0.0,72.17,2.808,204.5675459,7.856,25.0
3380,25.0,759407.87,0.0,66.42,2.815,204.4650559,7.527,26.0
3381,25.0,719591.13,0.0,75.24,2.793,204.3625658,7.527,27.0
3382,25.0,726997.84,0.0,73.43,2.783,204.3571656,7.527,28.0
3383,25.0,665290.93,0.0,75.37,2.771,204.4812188,7.527,29.0
3384,25.0,682124.34,0.0,71.99,2.781,204.605272,7.527,30.0
3385,25.0,699464.43,0.0,71.79,2.784,204.7293252,7.527,31.0
3386,25.0,686072.39,0.0,72.73,2.805,204.8533784,7.527,32.0
3387,25.0,724499.81,0.0,71.81,2.779,204.8217044,7.527,33.0
3388,25.0,711461.95,0.0,67.15,2.755,204.7900305,7.527,34.0
3389,25.0,685700.08,0.0,71.17,2.715,204.7583566,7.527,35.0
3390,25.0,655811.95,1.0,61.14,2.699,204.7266827,7.527,36.0
3391,25.0,628989.88,0.0,60.13,2.706,204.7513279,7.527,37.0
3392,25.0,607819.33,0.0,65.06,2.713,204.8182126,7.527,38.0
3393,25.0,658640.14,0.0,57.56,2.707,204.8850973,7.484,39.0
3394,25.0,674283.86,0.0,48.46,2.764,204.951982,7.484,40.0
3395,25.0,616094.72,0.0,54.09,2.868,205.0137637,7.484,41.0
3396,25.0,661644.19,0.0,46.73,2.917,205.0627881,7.484,42.0
3397,25.0,674458.03,0.0,55.72,2.921,205.1118126,7.484,43.0
3398,25.0,696314.53,0.0,38.8,2.917,205.160837,7.484,44.0
3399,25.0,713250.08,0.0,40.68,2.931,205.2098614,7.484,45.0
3400,25.0,718056.73,0.0,42.72,3.0,205.0992811,7.484,46.0
3401,25.0,1115240.61,1.0,43.43,3.039,204.9621,7.484,47.0
3402,25.0,885572.96,0.0,32.41,3.046,204.8249189,7.484,48.0
3403,25.0,964729.18,0.0,22.65,3.109,204.6877378,7.484,49.0
3404,25.0,1047707.59,0.0,21.6,3.14,204.6321194,7.484,50.0
3405,25.0,1295391.19,0.0,22.94,3.141,204.6376731,7.484,51.0
3406,25.0,623092.54,1.0,25.89,3.179,204.6432267,7.484,52.0
3407,25.0,558794.63,0.0,29.0,3.193,204.6487803,7.343,1.0
3408,25.0,572360.83,0.0,18.3,3.205,204.7026042,7.343,2.0
3409,25.0,568093.57,0.0,23.21,3.229,205.0460497,7.343,3.0
3410,25.0,600448.69,0.0,18.92,3.237,205.3894952,7.343,4.0
3411,25.0,639830.45,0.0,23.94,3.231,205.7329407,7.343,5.0
3412,25.0,615666.78,1.0,21.18,3.239,206.0763862,7.343,6.0
3413,25.0,634637.03,0.0,38.42,3.245,206.3694701,7.343,7.0
3414,25.0,570816.34,0.0,28.36,3.274,206.6424093,7.343,8.0
3415,25.0,640912.18,0.0,31.59,3.433,206.9153485,7.343,9.0
3416,25.0,599828.39,0.0,36.73,3.582,207.1882876,7.343,10.0
3417,25.0,603393.64,0.0,40.94,3.631,207.4283845,7.343,11.0
3418,25.0,616324.24,0.0,38.51,3.625,207.6553444,7.343,12.0
3419,25.0,618377.79,0.0,28.5,3.638,207.8823043,7.287,13.0
3420,25.0,648606.13,0.0,42.11,3.72,208.1092642,7.287,14.0
3421,25.0,674562.45,0.0,51.43,3.821,208.3172811,7.287,15.0
3422,25.0,756588.42,0.0,45.87,3.892,208.4779405,7.287,16.0
3423,25.0,649245.0,0.0,58.43,3.962,208.6386,7.287,17.0
3424,25.0,659446.55,0.0,49.5,4.046,208.7992595,7.287,18.0
3425,25.0,684783.15,0.0,60.1,4.066,208.9599189,7.287,19.0
3426,25.0,677971.33,0.0,56.56,4.062,208.7583165,7.287,20.0
3427,25.0,718373.94,0.0,67.18,3.985,208.556714,7.287,21.0
3428,25.0,737551.74,0.0,70.69,3.922,208.3551116,7.287,22.0
3429,25.0,740259.63,0.0,71.45,3.881,208.1535092,7.287,23.0
3430,25.0,717373.43,0.0,63.58,3.842,208.1265604,7.287,24.0
3431,25.0,699270.1,0.0,70.71,3.804,208.2306018,7.287,25.0
3432,25.0,706206.86,0.0,66.61,3.748,208.3346432,7.274,26.0
3433,25.0,698529.64,0.0,71.64,3.711,208.4386847,7.274,27.0
3434,25.0,680510.23,0.0,72.67,3.76,208.5309337,7.274,28.0
3435,25.0,670854.96,0.0,78.1,3.811,208.5937018,7.274,29.0
3436,25.0,668390.82,0.0,74.72,3.829,208.6564699,7.274,30.0
3437,25.0,679706.01,0.0,74.0,3.842,208.719238,7.274,31.0
3438,25.0,667130.48,0.0,70.93,3.812,208.7820061,7.274,32.0
3439,25.0,688958.75,0.0,68.09,3.747,208.8424359,7.274,33.0
3440,25.0,726422.55,0.0,66.8,3.704,208.902476,7.274,34.0
3441,25.0,699779.0,0.0,67.2,3.703,208.9625161,7.274,35.0
3442,25.0,673248.48,1.0,67.51,3.738,209.0225562,7.274,36.0
3443,25.0,628720.46,0.0,62.05,3.742,209.1893892,7.274,37.0
3444,25.0,620885.93,0.0,60.28,3.711,209.4986126,7.274,38.0
3445,25.0,639160.24,0.0,60.7,3.645,209.807836,7.274,39.0
3446,25.0,671522.87,0.0,50.82,3.583,210.1170595,7.082,40.0
3447,25.0,646915.47,0.0,58.95,3.541,210.4027602,7.082,41.0
3448,25.0,690675.5,0.0,50.22,3.57,210.5473252,7.082,42.0
3449,25.0,724443.97,0.0,46.28,3.569,210.6918901,7.082,43.0
3450,25.0,718393.61,0.0,40.88,3.551,210.8364551,7.082,44.0
3451,25.0,719235.07,0.0,44.81,3.53,210.9810201,7.082,45.0
3452,25.0,728525.6,0.0,46.41,3.53,211.1847207,7.082,46.0
3453,25.0,1116211.39,1.0,43.49,3.492,211.4120757,7.082,47.0
3454,25.0,878314.57,0.0,42.85,3.452,211.6394306,7.082,48.0
3455,25.0,916446.02,0.0,38.69,3.415,211.8667856,7.082,49.0
3456,25.0,997502.47,0.0,33.09,3.413,212.0685039,7.082,50.0
3457,25.0,1290532.97,0.0,36.56,3.389,212.2360401,7.082,51.0
3458,25.0,683665.37,1.0,32.42,3.389,212.4035763,7.082,52.0
3459,25.0,636419.12,0.0,30.23,3.422,212.5711125,6.961,1.0
3460,25.0,614764.31,0.0,34.6,3.513,212.7386486,6.961,2.0
3461,25.0,594744.89,0.0,23.87,3.533,212.8336399,6.961,3.0
3462,25.0,589554.29,0.0,32.24,3.567,212.9286312,6.961,4.0
3463,25.0,642776.4,0.0,34.98,3.617,213.0236225,6.961,5.0
3464,25.0,658984.38,1.0,32.47,3.64,213.1186138,6.961,6.0
3465,25.0,654088.02,0.0,32.23,3.695,213.2732106,6.961,7.0
3466,25.0,613501.05,0.0,35.51,3.739,213.4725116,6.961,8.0
3467,25.0,643155.89,0.0,36.01,3.816,213.6718127,6.961,9.0
3468,25.0,643711.53,0.0,37.44,3.848,213.8711137,6.961,10.0
3469,25.0,638204.27,0.0,50.64,3.862,214.0167132,6.961,11.0
3470,25.0,672831.78,0.0,62.7,3.9,214.0907105,6.961,12.0
3471,25.0,684348.92,0.0,47.92,3.953,214.1647079,6.961,13.0
3472,25.0,791356.9,0.0,44.73,3.996,214.2387053,7.139,14.0
3473,25.0,658691.56,0.0,42.46,4.044,214.3127027,7.139,15.0
3474,25.0,661566.48,0.0,57.1,4.027,214.3675045,7.139,16.0
3475,25.0,655157.32,0.0,44.2,4.004,214.4223063,7.139,17.0
3476,25.0,696421.72,0.0,58.76,3.951,214.4771081,7.139,18.0
3477,25.0,739866.16,0.0,59.21,3.889,214.5319099,7.139,19.0
3478,25.0,717207.19,0.0,58.21,3.848,214.5485571,7.139,20.0
3479,25.0,783371.02,0.0,67.69,3.798,214.5499425,7.139,21.0
3480,25.0,694765.95,0.0,69.54,3.742,214.5513278,7.139,22.0
3481,25.0,730254.19,0.0,58.48,3.689,214.5527132,7.139,23.0
3482,25.0,753860.89,0.0,68.34,3.62,214.5653243,7.139,24.0
3483,25.0,721601.9,0.0,73.52,3.564,214.606,7.139,25.0
3484,25.0,718890.81,0.0,69.84,3.506,214.6466757,7.139,26.0
3485,25.0,753385.55,0.0,75.52,3.475,214.6873514,7.28,27.0
3486,25.0,714093.95,0.0,73.87,3.523,214.728027,7.28,28.0
3487,25.0,685676.58,0.0,74.32,3.567,214.7331351,7.28,29.0
3488,25.0,659109.53,0.0,72.98,3.647,214.7382432,7.28,30.0
3489,25.0,709724.6,0.0,72.08,3.654,214.7433514,7.28,31.0
3490,25.0,710496.97,0.0,71.93,3.722,214.7484595,7.28,32.0
3491,25.0,728467.72,0.0,66.99,3.807,214.825578,7.28,33.0
3492,25.0,756527.64,0.0,64.53,3.834,214.9567044,7.28,34.0
3493,25.0,714828.73,0.0,68.55,3.867,215.0878309,7.28,35.0
3494,25.0,671482.9,1.0,72.79,3.911,215.2189573,7.28,36.0
3495,25.0,657241.63,0.0,60.9,3.948,215.3583757,7.28,37.0
3496,25.0,664745.2,0.0,57.6,4.038,215.5475459,7.28,38.0
3497,25.0,683300.84,0.0,54.52,3.997,215.7367162,7.28,39.0
3498,25.0,699536.73,0.0,57.58,3.985,215.9258865,7.293,40.0
3499,25.0,697317.41,0.0,43.74,4.0,216.1150568,7.293,41.0
3500,25.0,685531.85,0.0,51.93,3.969,216.1464699,7.293,42.0
3501,25.0,688940.94,0.0,56.69,3.882,216.1515902,7.293,43.0
3502,26.0,1034119.21,0.0,9.55,2.788,131.5279032,8.488,5.0
3503,26.0,1015684.09,1.0,18.14,2.771,131.5866129,8.488,6.0
3504,26.0,999348.55,0.0,22.62,2.747,131.637,8.488,7.0
3505,26.0,855385.01,0.0,27.32,2.753,131.686,8.488,8.0
3506,26.0,1005669.58,0.0,28.6,2.766,131.735,8.488,9.0
3507,26.0,963382.09,0.0,31.1,2.805,131.784,8.488,10.0
3508,26.0,903366.55,0.0,35.34,2.834,131.8242903,8.488,11.0
3509,26.0,893613.0,0.0,35.26,2.831,131.863129,8.488,12.0
3510,26.0,1029849.2,0.0,36.53,2.826,131.9019677,8.512,13.0
3511,26.0,1022293.81,0.0,50.13,2.849,131.9408065,8.512,14.0
3512,26.0,905548.38,0.0,36.6,2.885,131.9809,8.512,15.0
3513,26.0,881930.87,0.0,39.68,2.895,132.0226667,8.512,16.0
3514,26.0,904503.85,0.0,40.56,2.935,132.0644333,8.512,17.0
3515,26.0,1074479.73,0.0,54.72,2.981,132.1062,8.512,18.0
3516,26.0,972663.59,0.0,39.08,2.983,132.152129,8.512,19.0
3517,26.0,986765.01,0.0,50.81,2.961,132.2230323,8.512,20.0
3518,26.0,1069851.59,0.0,61.65,2.906,132.2939355,8.512,21.0
3519,26.0,1003202.66,0.0,58.46,2.857,132.3648387,8.512,22.0
3520,26.0,1073862.59,0.0,51.62,2.83,132.4357419,8.512,23.0
3521,26.0,1001286.67,0.0,53.62,2.805,132.4733333,8.512,24.0
3522,26.0,976242.09,0.0,63.78,2.81,132.4976,8.512,25.0
3523,26.0,1078455.48,0.0,58.9,2.815,132.5218667,8.445,26.0
3524,26.0,1122356.53,0.0,71.08,2.806,132.5461333,8.445,27.0
3525,26.0,1028151.72,0.0,67.66,2.796,132.5667742,8.445,28.0
3526,26.0,971615.62,0.0,65.4,2.784,132.5825806,8.445,29.0
3527,26.0,1005324.28,0.0,63.79,2.792,132.5983871,8.445,30.0
3528,26.0,1125329.77,0.0,62.93,2.792,132.6141935,8.445,31.0
3529,26.0,1011938.29,0.0,61.58,2.81,132.63,8.445,32.0
3530,26.0,1007385.36,0.0,62.68,2.796,132.6616129,8.445,33.0
3531,26.0,977322.52,0.0,57.23,2.77,132.6932258,8.445,34.0
3532,26.0,1037549.71,0.0,66.93,2.735,132.7248387,8.445,35.0
3533,26.0,1042226.3,1.0,54.82,2.717,132.7564516,8.445,36.0
3534,26.0,923473.7,0.0,50.08,2.716,132.7670667,8.445,37.0
3535,26.0,868636.3,0.0,52.47,2.718,132.7619333,8.445,38.0
3536,26.0,923221.52,0.0,57.8,2.717,132.7568,8.149,39.0
3537,26.0,1001069.52,0.0,46.81,2.776,132.7516667,8.149,40.0
3538,26.0,937956.89,0.0,39.93,2.878,132.7633548,8.149,41.0
3539,26.0,916522.66,0.0,36.13,2.919,132.8170968,8.149,42.0
3540,26.0,895069.88,0.0,40.3,2.938,132.8708387,8.149,43.0
3541,26.0,970224.51,0.0,30.51,2.938,132.9245806,8.149,44.0
3542,26.0,971193.01,0.0,37.51,2.961,132.9783226,8.149,45.0
3543,26.0,901972.7,0.0,36.73,3.03,132.9172,8.149,46.0
3544,26.0,1286833.62,1.0,28.11,3.07,132.8369333,8.149,47.0
3545,26.0,1016143.64,0.0,27.73,3.065,132.7566667,8.149,48.0
3546,26.0,1149612.04,0.0,16.6,3.132,132.6764,8.149,49.0
3547,26.0,1196813.33,0.0,20.61,3.139,132.6804516,8.149,50.0
3548,26.0,1573982.47,0.0,21.81,3.15,132.7477419,8.149,51.0
3549,26.0,877268.29,1.0,18.73,3.177,132.8150323,8.149,52.0
3550,26.0,938149.21,0.0,21.13,3.193,132.8823226,7.907,1.0
3551,26.0,812323.29,0.0,16.7,3.215,132.9510645,7.907,2.0
3552,26.0,809833.21,0.0,12.98,3.232,133.0285161,7.907,3.0
3553,26.0,817485.14,0.0,5.54,3.243,133.1059677,7.907,4.0
3554,26.0,911807.02,0.0,11.17,3.24,133.1834194,7.907,5.0
3555,26.0,1010711.08,1.0,15.12,3.255,133.260871,7.907,6.0
3556,26.0,981978.02,0.0,19.63,3.263,133.3701429,7.907,7.0
3557,26.0,910298.44,0.0,16.3,3.281,133.4921429,7.907,8.0
3558,26.0,945643.17,0.0,14.31,3.437,133.6141429,7.907,9.0
3559,26.0,946614.55,0.0,28.13,3.6,133.7361429,7.907,10.0
3560,26.0,887426.12,0.0,31.76,3.634,133.8492258,7.907,11.0
3561,26.0,866566.54,0.0,22.99,3.624,133.9587419,7.907,12.0
3562,26.0,849231.61,0.0,22.99,3.638,134.0682581,7.818,13.0
3563,26.0,985229.81,0.0,29.09,3.72,134.1777742,7.818,14.0
3564,26.0,863266.12,0.0,39.46,3.823,134.2784667,7.818,15.0
3565,26.0,921700.61,0.0,33.81,3.919,134.3571,7.818,16.0
3566,26.0,873450.29,0.0,47.17,3.988,134.4357333,7.818,17.0
3567,26.0,1024778.23,0.0,45.0,4.078,134.5143667,7.818,18.0
3568,26.0,941008.85,0.0,48.2,4.095,134.593,7.818,19.0
3569,26.0,938334.62,0.0,48.86,4.101,134.6803871,7.818,20.0
3570,26.0,996723.58,0.0,56.74,4.034,134.7677742,7.818,21.0
3571,26.0,1054454.4,0.0,60.49,3.973,134.8551613,7.818,22.0
3572,26.0,1094058.68,0.0,59.85,3.924,134.9425484,7.818,23.0
3573,26.0,981646.46,0.0,54.5,3.873,135.0837333,7.818,24.0
3574,26.0,997474.93,0.0,56.94,3.851,135.2652667,7.818,25.0
3575,26.0,1070119.09,0.0,59.89,3.815,135.4468,7.767,26.0
3576,26.0,1133807.03,0.0,63.34,3.784,135.6283333,7.767,27.0
3577,26.0,1021534.7,0.0,64.43,3.827,135.7837419,7.767,28.0
3578,26.0,1017867.8,0.0,69.52,3.882,135.8738387,7.767,29.0
3579,26.0,1005360.5,0.0,63.32,3.898,135.9639355,7.767,30.0
3580,26.0,1107552.43,0.0,63.16,3.903,136.0540323,7.767,31.0
3581,26.0,1087644.5,0.0,62.99,3.88,136.144129,7.767,32.0
3582,26.0,1021766.75,0.0,60.58,3.82,136.183129,7.767,33.0
3583,26.0,1064617.62,0.0,61.1,3.796,136.2136129,7.767,34.0
3584,26.0,1040143.14,0.0,59.67,3.784,136.2440968,7.767,35.0
3585,26.0,1069710.97,1.0,60.98,3.809,136.2745806,7.767,36.0
3586,26.0,951569.84,0.0,55.19,3.809,136.3145,7.767,37.0
3587,26.0,923644.6,0.0,50.72,3.758,136.367,7.767,38.0
3588,26.0,959339.51,0.0,59.42,3.684,136.4195,7.767,39.0
3589,26.0,1130022.99,0.0,46.84,3.633,136.472,7.598,40.0
3590,26.0,987886.08,0.0,53.91,3.583,136.5150968,7.598,41.0
3591,26.0,974907.28,0.0,45.23,3.618,136.5017742,7.598,42.0
3592,26.0,972256.98,0.0,35.06,3.604,136.4884516,7.598,43.0
3593,26.0,988950.75,0.0,31.7,3.586,136.475129,7.598,44.0
3594,26.0,1077640.13,0.0,40.08,3.57,136.4618065,7.598,45.0
3595,26.0,946091.79,0.0,37.78,3.571,136.4666667,7.598,46.0
3596,26.0,1282320.05,1.0,31.07,3.536,136.4788,7.598,47.0
3597,26.0,1012498.49,0.0,36.74,3.501,136.4909333,7.598,48.0
3598,26.0,1148987.46,0.0,34.24,3.47,136.5030667,7.598,49.0
3599,26.0,1204807.83,0.0,28.24,3.445,136.5335161,7.598,50.0
3600,26.0,1515175.01,0.0,22.53,3.413,136.5883871,7.598,51.0
3601,26.0,972834.42,1.0,18.8,3.402,136.6432581,7.598,52.0
3602,26.0,971557.62,0.0,22.94,3.439,136.698129,7.467,1.0
3603,26.0,836305.65,0.0,25.55,3.523,136.753,7.467,2.0
3604,26.0,838751.5,0.0,15.22,3.542,136.8564194,7.467,3.0
3605,26.0,820059.89,0.0,24.16,3.568,136.9598387,7.467,4.0
3606,26.0,939158.25,0.0,25.24,3.633,137.0632581,7.467,5.0
3607,26.0,1081005.64,1.0,23.89,3.655,137.1666774,7.467,6.0
3608,26.0,965788.76,0.0,23.9,3.703,137.2583103,7.467,7.0
3609,26.0,917924.47,0.0,28.06,3.751,137.3411034,7.467,8.0
3610,26.0,955641.74,0.0,22.49,3.827,137.4238966,7.467,9.0
3611,26.0,1028569.01,0.0,29.03,3.876,137.5066897,7.467,10.0
3612,26.0,919503.4,0.0,35.06,3.867,137.5843871,7.467,11.0
3613,26.0,874790.68,0.0,49.97,3.889,137.6552903,7.467,12.0
3614,26.0,922018.43,0.0,33.33,3.921,137.7261935,7.467,13.0
3615,26.0,1116829.23,0.0,33.35,3.957,137.7970968,7.489,14.0
3616,26.0,889670.29,0.0,36.9,4.025,137.868,7.489,15.0
3617,26.0,923600.02,0.0,50.81,4.046,137.9230667,7.489,16.0
3618,26.0,911969.0,0.0,43.6,4.023,137.9781333,7.489,17.0
3619,26.0,946573.29,0.0,40.29,3.991,138.0332,7.489,18.0
3620,26.0,1062548.73,0.0,47.11,3.947,138.0882667,7.489,19.0
3621,26.0,978082.84,0.0,52.55,3.899,138.1065806,7.489,20.0
3622,26.0,1067310.74,0.0,58.2,3.85,138.1101935,7.489,21.0
3623,26.0,1015853.03,0.0,58.51,3.798,138.1138065,7.489,22.0
3624,26.0,1106176.83,0.0,49.43,3.746,138.1174194,7.489,23.0
3625,26.0,1029248.22,0.0,57.84,3.683,138.1295333,7.489,24.0
3626,26.0,1056282.91,0.0,63.04,3.629,138.1629,7.489,25.0
3627,26.0,1051190.44,0.0,60.71,3.577,138.1962667,7.489,26.0
3628,26.0,1180470.8,0.0,64.94,3.538,138.2296333,7.405,27.0
3629,26.0,1063149.78,0.0,64.47,3.561,138.263,7.405,28.0
3630,26.0,1049625.9,0.0,66.75,3.61,138.2331935,7.405,29.0
3631,26.0,1031745.14,0.0,64.12,3.701,138.2033871,7.405,30.0
3632,26.0,1090915.09,0.0,65.6,3.698,138.1735806,7.405,31.0
3633,26.0,1121476.51,0.0,67.01,3.772,138.1437742,7.405,32.0
3634,26.0,1068292.56,0.0,65.54,3.84,138.1857097,7.405,33.0
3635,26.0,1022704.2,0.0,62.08,3.874,138.2814516,7.405,34.0
3636,26.0,1053495.51,0.0,63.69,3.884,138.3771935,7.405,35.0
3637,26.0,1081874.03,1.0,61.58,3.921,138.4729355,7.405,36.0
3638,26.0,986131.94,0.0,57.69,3.988,138.5673,7.405,37.0
3639,26.0,961084.08,0.0,52.68,4.056,138.6534,7.405,38.0
3640,26.0,964726.37,0.0,50.66,4.018,138.7395,7.405,39.0
3641,26.0,1095504.26,0.0,54.07,4.027,138.8256,7.138,40.0
3642,26.0,1044639.69,0.0,45.19,4.029,138.9117,7.138,41.0
3643,26.0,975578.02,0.0,43.51,4.0,138.8336129,7.138,42.0
3644,26.0,958619.8,0.0,46.95,3.917,138.7281613,7.138,43.0
3645,27.0,1874289.79,0.0,27.19,2.954,135.3524608,8.237,5.0
3646,27.0,1745362.72,1.0,29.81,2.94,135.4113076,8.237,6.0
3647,27.0,1945070.33,0.0,32.44,2.909,135.4657781,8.237,7.0
3648,27.0,1390934.27,0.0,36.0,2.91,135.5195191,8.237,8.0
3649,27.0,1313729.72,0.0,38.07,2.919,135.5732602,8.237,9.0
3650,27.0,1925113.12,0.0,45.98,2.938,135.6270013,8.237,10.0
3651,27.0,1700627.97,0.0,49.04,2.96,135.6682247,8.237,11.0
3652,27.0,1836714.84,0.0,52.34,2.963,135.7073618,8.237,12.0
